Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,22306,-,-,India,24.65,73.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2003,1,1,18,30,0,0,0,0,0,0,-2,15.409588045431803,961.4110107421875,28.886579753670162,97.59613350571506,0.5886533524190461,0.0,61.193389892578125,3.2608470916748047,0
2003,1,1,19,30,0,0,0,0,0,0,-2,14.480410719085853,961.9481201171875,31.564557635697305,110.45830177492913,0.5980363357368418,0.0,61.6036376953125,3.3787665367126465,0
2003,1,1,20,30,0,0,0,0,0,0,-1,13.616473558031032,962.0930786132812,34.35441727438388,123.65348647048069,0.6013414711154945,0.0,62.97986602783203,3.375134229660034,0
2003,1,1,21,30,0,0,0,0,0,0,-1,12.81739416574618,962.3178100585938,37.019951070846304,137.0694383493211,0.6028488834382056,0.0,64.78286743164062,3.3325092792510986,0
2003,1,1,22,30,0,0,0,0,0,0,-1,12.091578947094717,961.8585815429688,39.45474864021771,150.62543840676472,0.5973506617744648,0.0,67.53207397460938,3.295430898666382,0
2003,1,1,23,30,0,0,0,0,0,0,-1,11.439281456470269,961.5070190429688,41.804438636935544,164.24623310524805,0.588409500888668,0.0,71.7651596069336,3.281128168106079,0
2003,1,2,0,30,0,0,0,0,0,0,0,10.82473825883369,961.2939453125,44.23315717409777,177.43072271972602,0.5797340755502768,0.0,77.31230163574219,3.279147148132324,0
2003,1,2,1,30,0,0,0,0,0,0,0,10.235719454477987,960.7606811523438,47.081101662327164,168.1279851334013,0.5756176162215944,0.0,82.71221160888672,3.251859664916992,0
2003,1,2,2,30,0,0,0,0,0,0,0,9.694342638422768,960.6251831054688,50.05170798162448,154.51070098596995,0.577531639731279,0.0,85.1745376586914,3.2494289875030518,0
2003,1,2,3,30,0,0,0,0,0,0,0,9.200774464419624,960.4678955078125,53.163668921566455,140.92583642380293,0.5734157161502554,0.0,87.1396713256836,3.3031809329986572,0
2003,1,2,4,30,0,0,0,0,0,0,0,8.752950375378305,960.4269409179688,56.371463912149245,127.45979656109483,0.5715667897412015,0.0,90.13643646240234,3.389683246612549,0
2003,1,2,5,30,0,0,0,0,0,0,0,8.349030793093732,960.7999267578125,59.47268557174452,114.18811633906222,0.5727275773713291,0.0,93.1570053100586,3.4499661922454834,0
2003,1,2,6,30,0,0,0,0,0,0,1,8.008997520884861,961.8314819335938,62.369063013509596,101.21155814976667,0.5816189122739167,0.0,95.47896575927734,3.4520113468170166,0
2003,1,2,7,30,3,0,3,11,38,11,1,9.644418798964125,962.7391967773438,56.726598960837016,88.67663770332948,0.5999732883882056,0.0,97.04070281982422,3.267263650894165,0
2003,1,2,8,30,84,440,185,82,470,189,1,13.169006038630414,963.5874633789062,45.07811833626641,76.82755045355894,0.626311925229073,0.0,95.33145141601562,2.499321699142456,0
2003,1,2,9,30,114,655,381,119,676,393,0,18.201324631007026,963.9498291015625,29.597258613493803,66.03859884308308,0.65264595845554,0.0,104.75599670410156,2.0835118293762207,0
2003,1,2,10,30,133,756,546,140,778,564,-1,21.95809210818402,963.346435546875,20.656102716407617,56.931921354869246,0.6767259985438668,0.0,126.32821655273438,1.702208161354065,0
2003,1,2,11,30,151,828,679,151,828,679,-2,24.175095484589406,962.365234375,17.444307090797167,50.43745347634714,0.696053537277697,0.0,147.73695373535156,1.1612634658813477,0
2003,1,2,12,30,155,845,725,155,845,725,-2,25.384278148929127,961.3361206054688,15.945651873731704,47.642253238066175,0.7138244527363815,0.0,174.52581787109375,0.7132778167724609,0
2003,1,2,13,30,153,835,699,153,835,699,-2,25.641863900608996,960.5619506835938,15.420329541512595,49.18360352382659,0.7347080746323477,0.0,224.57298278808594,0.5032589435577393,0
2003,1,2,14,30,143,793,602,143,793,602,-2,25.089304977169434,959.9893798828125,15.705818397933383,54.69506752131834,0.7591080062053299,0.0,254.31434631347656,0.6127952337265015,0
2003,1,2,15,30,125,707,445,125,707,445,-2,23.679506229240076,959.792236328125,16.92929420508551,63.141740693517804,0.7983148769469356,0.0,264.1646728515625,0.6684248447418213,0
2003,1,2,16,30,94,538,247,94,538,247,-2,21.082084470410393,960.151123046875,20.25943494818287,73.51288351851872,0.8424627697139986,0.0,282.09014892578125,0.6048468351364136,0
2003,1,2,17,30,31,17,33,35,179,50,-2,17.746177896309575,960.9213256835938,24.481054457157388,85.09955245785898,0.8849551040954533,0.0,329.08343505859375,0.7263503670692444,0
2003,1,2,18,30,0,0,0,0,0,0,-2,16.702405497982056,961.643310546875,26.263097785003815,97.46302390806346,0.9255545838311197,0.0,357.6708068847656,1.0258058309555054,0
2003,1,2,19,30,0,0,0,0,0,0,-2,15.809408063014814,962.0280151367188,28.196228799603073,110.32840118568609,0.9622776389897233,0.0,17.669532775878906,1.2319278717041016,0
2003,1,2,20,30,0,0,0,0,0,0,-1,14.987098047851987,962.351318359375,31.099071937439977,123.52688690756452,0.9960699845645519,0.0,35.622982025146484,1.4719562530517578,0
2003,1,2,21,30,0,0,0,0,0,0,0,14.246114845791624,962.7247924804688,35.332116753110995,136.94596952617883,1.012276517903253,0.0,45.52456283569336,1.7056316137313843,0
2003,1,2,22,30,0,0,0,0,0,0,0,13.4642354132734,962.7598266601562,37.42726885669632,150.50450550489103,1.031044319682154,0.0,47.51737594604492,1.890868067741394,0
2003,1,2,23,30,0,0,0,0,0,0,0,12.70105752343494,962.7742919921875,39.84641677100518,164.1255732157308,1.0455394202254162,0.0,46.033775329589844,2.077648401260376,0
2003,1,3,0,30,0,0,0,0,0,0,0,12.03388459043191,963.0941162109375,42.546989162213364,177.29215497255856,1.0543617369425262,0.0,44.146976470947266,2.2830188274383545,0
2003,1,3,1,30,0,0,0,0,0,0,0,11.424177050650826,963.06005859375,45.36039427184095,168.21701894298326,1.061256277150404,0.0,42.153419494628906,2.4899537563323975,0
2003,1,3,2,30,0,0,0,0,0,0,0,10.875440833229732,962.7403564453125,47.859142708161755,154.6021818019779,1.0709484917251233,0.0,36.881568908691406,2.6685211658477783,0
2003,1,3,3,30,0,0,0,0,0,0,0,10.364303154382355,962.4957885742188,49.989836050342184,141.01369471805435,1.0842785229601812,0.0,32.25896453857422,2.868701934814453,0
2003,1,3,4,30,0,0,0,0,0,0,0,9.898826202095279,962.3839721679688,51.870354124695595,127.54199995127797,1.0957510811405073,0.0,31.299884796142578,3.023101806640625,0
2003,1,3,5,30,0,0,0,0,0,0,0,9.462369790668731,962.5444946289062,53.53599446622843,114.26299149870833,1.108935775722627,0.0,31.971088409423828,3.096763849258423,0
2003,1,3,6,30,0,0,0,0,0,0,0,9.070148728971162,963.0101318359375,55.520789213528474,101.2771240035162,1.1220835277479781,0.0,33.529396057128906,3.1137123107910156,0
2003,1,3,7,30,3,0,3,10,33,10,0,10.692180212049834,963.7615966796875,50.339167849190915,88.73017542152498,1.138382882389682,0.0,34.18567657470703,2.9817521572113037,0
2003,1,3,8,30,105,296,173,80,448,182,0,14.151071705065647,964.8361206054688,40.484086018707785,76.86530944492537,1.1546092564827006,0.0,36.33000946044922,2.3703267574310303,0
2003,1,3,9,30,117,654,382,117,654,382,0,18.996565515978375,965.2601928710938,29.080384760961074,66.05510270673985,1.1724636663233532,0.0,39.34549331665039,2.0351309776306152,0
2003,1,3,10,30,138,757,551,138,757,551,-1,23.012040639602105,964.74609375,20.242887015072554,56.91996699974915,1.1771084140784651,0.0,39.49009704589844,1.6571316719055176,0
2003,1,3,11,30,150,809,666,150,809,666,-1,25.176107394901862,963.7233276367188,17.35006162804855,50.38968337796788,1.1563389528921124,0.0,25.167572021484375,1.119560718536377,0
2003,1,3,12,30,154,828,713,154,828,713,-1,26.303064075087434,963.0653076171875,16.318944374895818,47.556293613798914,1.1302425987132387,0.0,357.9948425292969,0.9583658576011658,0
2003,1,3,13,30,152,820,690,152,820,690,-1,26.533523698324643,962.2235717773438,16.17677386660802,49.06698534305334,1.0898116978210044,0.0,343.2727355957031,1.1022908687591553,0
2003,1,3,14,30,143,783,597,143,783,597,-1,25.85812645773086,961.7733154296875,16.70999109547941,54.56110224022382,1.0265677538508475,0.0,340.23712158203125,1.2592897415161133,0
2003,1,3,15,30,125,701,444,125,701,444,-1,24.355325189444557,961.5635986328125,17.939409015194112,63.001303616699815,0.9625790527218037,0.0,344.4521484375,1.4742865562438965,0
2003,1,3,16,30,94,538,249,94,538,249,-1,21.857229935346197,962.0192260742188,20.269209595354308,73.37203329074022,0.9026082116441723,0.0,355.2893981933594,1.8794986009597778,0
2003,1,3,17,30,32,28,35,36,186,52,-2,18.34556180000294,962.3916015625,24.648947655799976,84.96107734501838,0.8512558411577689,0.0,5.5254669189453125,2.691101312637329,0
2003,1,3,18,30,0,0,0,0,0,0,-2,16.92390962871798,963.0948486328125,26.93224622066318,97.32797772497302,0.8174713236775984,0.0,11.469268798828125,3.3693935871124268,0
2003,1,3,19,30,0,0,0,0,0,0,-2,15.722072293420865,963.953125,29.432753886797556,110.1971553217953,0.8043087052142387,0.0,15.874481201171875,3.7199411392211914,0
2003,1,3,20,30,0,0,0,0,0,0,-1,14.622972872908292,964.2413330078125,31.98255714333464,123.39942114752156,0.8058860202681033,0.0,18.405548095703125,3.925626277923584,0
2003,1,3,21,30,0,0,0,0,0,0,-1,13.639367030807023,964.2088623046875,34.45462611592655,136.82200606779944,0.8064428468176459,0.0,20.285247802734375,4.045478343963623,0
2003,1,3,22,30,0,0,0,0,0,0,-1,12.748399570650463,963.9614868164062,36.93462195017977,150.38330518782658,0.8056691269803284,0.0,21.929908752441406,4.121138572692871,0
2003,1,3,23,30,0,0,0,0,0,0,-1,11.937712967130551,964.0186767578125,39.235534733777534,164.00451459269448,0.7995085448456675,0.0,24.07530975341797,4.160161018371582,0
2003,1,4,0,30,0,0,0,0,0,0,-1,11.187343252557639,964.2180786132812,40.77513661492245,177.14960276295534,0.7860705448862845,0.0,26.221271514892578,4.182501792907715,0
2003,1,4,1,30,0,0,0,0,0,0,-2,10.517380044335027,963.8748779296875,40.87604132405836,168.30239264215032,0.7643506558854307,0.0,28.30588150024414,4.166874885559082,0
2003,1,4,2,30,0,0,0,0,0,0,-3,9.896865233050335,963.7600708007812,39.6243723136734,154.69077946352013,0.7338847191765847,0.0,31.20648956298828,4.098881721496582,0
2003,1,4,3,30,0,0,0,0,0,0,-4,9.373002149947695,963.482421875,37.29366589365458,141.0985981566223,0.6960925881759867,0.0,34.431495666503906,4.043972492218018,0
2003,1,4,4,30,0,0,0,0,0,0,-5,8.945142099343457,963.2882080078125,34.52827182974758,127.62098148698348,0.6557564847149111,0.0,38.381893157958984,4.01319694519043,0
2003,1,4,5,30,0,0,0,0,0,0,-7,8.560914270203625,963.362548828125,31.963692424639596,114.3342790157887,0.6179370041939508,0.0,42.676788330078125,3.9986989498138428,0
2003,1,4,6,30,0,0,0,0,0,0,-8,8.237630926903307,963.62841796875,30.205025841208922,101.33865683001123,0.5843654896322535,0.0,46.8333854675293,3.980194330215454,0
2003,1,4,7,30,2,0,2,10,35,11,-8,9.66467994474857,964.2649536132812,26.249455963669384,88.77913413071498,0.5581273087553648,0.0,50.61735153198242,3.83797025680542,0
2003,1,4,8,30,82,462,187,82,473,189,-9,13.201344509176693,964.9459228515625,20.190277131684407,76.89788977132169,0.5425279099690153,0.0,53.69318389892578,3.338667869567871,0
2003,1,4,9,30,112,675,386,119,682,396,-9,17.908370939467716,965.7339477539062,14.90554505552053,66.06573022438675,0.5400296626350011,0.0,57.71579360961914,3.3058228492736816,0
2003,1,4,10,30,133,756,546,140,786,570,-9,21.167862093492545,965.1640625,12.254772497434072,56.90140512856378,0.536598076380049,0.0,58.96222686767578,3.0011558532714844,0
2003,1,4,11,30,135,836,669,152,838,688,-9,23.427913569935697,964.4845581054688,10.294986423042795,50.334710395297165,0.5300131037380892,0.0,54.02748107910156,2.375429630279541,0
2003,1,4,12,30,157,858,737,157,858,737,-10,24.858282699731717,963.3267822265625,9.018877608092861,47.462986928531585,0.5178088901687515,0.0,43.436283111572266,2.0041415691375732,0
2003,1,4,13,30,155,850,713,155,850,713,-10,25.24452049343614,962.433349609375,8.261205965006516,48.94357073848107,0.49410164963925524,0.0,33.79281234741211,2.0296595096588135,0
2003,1,4,14,30,128,813,602,145,813,619,-11,24.72333058022923,961.6809692382812,7.903161793875638,54.42141522447512,0.4676819091226003,0.0,30.40768051147461,2.0076797008514404,0
2003,1,4,15,30,126,712,451,128,732,462,-12,23.286279635034248,961.4808349609375,8.098845922926717,62.85634343474135,0.44467621112040123,0.0,35.05144119262695,1.9651832580566406,0
2003,1,4,16,30,123,433,248,97,568,261,-13,20.564011075267274,961.2595825195312,9.238939636512653,73.22773571166438,0.4273291124833616,0.0,43.90363693237305,2.1232078075408936,0
2003,1,4,17,30,35,31,38,38,208,57,-12,16.66716616570295,961.7681274414062,12.066623472598941,84.82004457043152,0.41362841970292297,0.0,49.12354278564453,2.555262327194214,0
2003,1,4,18,30,0,0,0,0,0,0,-12,15.381987815198613,962.3630981445312,13.357438529737584,97.19110228696209,0.4058840274205552,0.0,49.96843719482422,2.8391835689544678,0
2003,1,4,19,30,0,0,0,0,0,0,-12,14.378443448210191,963.0516357421875,14.755001331125865,110.06466575795174,0.4047207604544112,0.0,47.1313591003418,3.0004312992095947,0
2003,1,4,20,30,0,0,0,0,0,0,-12,13.489091383895015,963.1438598632812,15.777757660524708,123.27118166118964,0.4086431320945598,0.0,41.06453323364258,3.2260124683380127,0
2003,1,4,21,30,0,0,0,0,0,0,-11,12.678048320317771,963.042724609375,16.80535984258303,136.69762680348046,0.4123523988289961,0.0,36.48697280883789,3.4231882095336914,0
2003,1,4,22,30,0,0,0,0,0,0,-11,11.880158599045842,962.9318237304688,17.97204752470714,150.2618939346762,0.41449399589641917,0.0,35.12371063232422,3.491576910018921,0
2003,1,4,23,30,0,0,0,0,0,0,-11,11.155899262344747,962.5352783203125,19.16542646257829,163.88306713098362,0.4186342193440794,0.0,37.088783264160156,3.489018201828003,0
2003,1,5,0,30,0,0,0,0,0,0,-11,10.504289965000623,962.2899169921875,20.341283419173532,177.00315350912103,0.425309052205676,0.0,41.368446350097656,3.460784912109375,0
2003,1,5,1,30,0,0,0,0,0,0,-11,9.910255550899024,961.8946533203125,21.524950305606207,168.38378797766657,0.43404018293960817,0.0,46.29518508911133,3.3883819580078125,0
2003,1,5,2,30,0,0,0,0,0,0,-10,9.37265922052842,961.5982666015625,22.78985644325808,154.7763086591401,0.4464977153304779,0.0,54.097389221191406,3.3316762447357178,0
2003,1,5,3,30,0,0,0,0,0,0,-10,8.882999854785396,961.2091674804688,24.169778603564062,141.18040235199737,0.45738398381771844,0.0,61.93130874633789,3.242696762084961,0
2003,1,5,4,30,0,0,0,0,0,0,-10,8.447856054062697,961.4401245117188,25.753088924617547,127.69662048270348,0.47785658034485046,0.0,68.10018920898438,3.102313756942749,0
2003,1,5,5,30,0,0,0,0,0,0,-9,8.114212582440985,962.0020751953125,27.232379664087937,114.40187663974692,0.5110727930851312,0.0,72.23426818847656,3.0193166732788086,0
2003,1,5,6,30,0,0,0,0,0,0,-9,7.881668738553969,962.8320922851562,28.49516475063706,101.39607141481319,0.5522000287110477,0.0,74.95051574707031,3.0123376846313477,0
2003,1,5,7,30,2,0,2,10,33,10,-9,9.865359594120946,963.6682739257812,25.347723386964134,88.82348609134107,0.5977507667662282,0.0,77.01734924316406,2.9356493949890137,0
2003,1,5,8,30,81,466,186,81,466,186,-9,13.636490101345203,964.7632446289062,19.72765398877618,76.92524959412987,0.6501248496173924,0.0,76.9842529296875,2.2828502655029297,0
2003,1,5,9,30,118,672,391,118,672,391,-9,18.44152518927183,965.3297729492188,13.917996960973197,66.07045780074674,0.7110573335583892,0.0,79.88394927978516,1.767944097518921,0
2003,1,5,10,30,139,773,562,139,773,562,-9,23.168185793962323,964.6821899414062,10.167880418785929,56.87623538802168,0.7711465058636736,0.0,96.01343536376953,1.307939887046814,0
2003,1,5,11,30,151,823,677,151,823,677,-4,26.12803371698186,963.7784423828125,12.615719247545035,50.27255463104318,0.8217028412435218,0.0,128.82562255859375,0.6173765659332275,0
2003,1,5,12,30,155,840,725,155,840,725,-2,27.549921426516278,962.7550659179688,13.93486934715728,47.36237243437831,0.8579745954381809,0.0,174.67694091796875,0.39283692836761475,0
2003,1,5,13,30,153,830,700,153,830,700,-1,27.932117748744474,962.0372314453125,14.522451458463479,48.813422085952396,0.8876739646277154,0.0,225.33834838867188,0.2891199588775635,0
2003,1,5,14,30,144,789,605,144,789,605,-1,27.485295289288672,961.35546875,15.081798434736573,54.276093059859846,0.9099309168968607,0.0,274.3171691894531,0.3719431757926941,0
2003,1,5,15,30,126,707,450,126,707,450,-1,26.188385824519514,960.8280029296875,16.241171038521323,62.70696542429273,0.9156886459734173,0.0,293.3416748046875,0.4541393220424652,0
2003,1,5,16,30,95,544,254,95,544,254,-1,23.29847167646153,960.8828125,19.541025498674355,73.08010781953843,0.912810034809257,0.0,335.4211120605469,0.34737250208854675,0
2003,1,5,17,30,37,41,41,38,196,56,-1,19.875895117434197,961.1063842773438,23.714128001016938,84.67659235792775,0.9030630687559915,0.0,39.9037971496582,0.6589779257774353,0
2003,1,5,18,30,0,0,0,0,0,0,-1,18.761062676412223,961.3563842773438,24.947898121188608,97.05250445581527,0.8925891571762552,0.0,60.39368438720703,0.9241114854812622,0
2003,1,5,19,30,0,0,0,0,0,0,-2,17.820401530235642,961.8010864257812,25.84738163848414,109.93103262842814,0.8855193596936209,0.0,79.49978637695312,0.9877568483352661,0
2003,1,5,20,30,0,0,0,0,0,0,-2,16.943597400779765,962.072265625,26.778072099900918,123.14225845701944,0.8821966603555517,0.0,100.70499420166016,1.3069827556610107,0
2003,1,5,21,30,0,0,0,0,0,0,-2,16.139244184336064,961.7745971679688,27.719516849900476,136.57290691764234,0.8879310776922067,0.0,111.83636474609375,1.7146672010421753,0
2003,1,5,22,30,0,0,0,0,0,0,-2,15.386318798871514,961.6350708007812,28.33452532545662,150.14032297709883,0.8986476504799245,0.0,117.4471206665039,1.9101972579956055,0
2003,1,5,23,30,0,0,0,0,0,0,-3,14.706398581923622,961.462158203125,28.88008376467168,163.7612327202281,0.9176173505876641,0.0,120.54949951171875,1.889488935470581,0
2003,1,6,0,30,0,0,0,0,0,0,-3,14.144308143919375,961.6817016601562,30.116195047790107,176.85285813669446,0.9438502745517336,0.0,121.32286071777344,1.7730095386505127,0
2003,1,6,1,30,0,0,0,0,0,0,-2,13.738667278955006,961.4938354492188,32.938180255876716,168.4608743949226,0.9747867995668367,0.0,119.38705444335938,1.621252417564392,0
2003,1,6,2,30,0,0,0,0,0,0,-2,13.324283151456541,961.177001953125,34.45262260230629,154.8585807589024,1.0119355555395317,0.0,113.80088806152344,1.2650706768035889,0
2003,1,6,3,30,0,0,0,0,0,0,-1,12.976931899815554,961.125,35.486461939874836,141.2589623604063,1.0634122611880326,0.0,99.62612915039062,0.8796972036361694,0
2003,1,6,4,30,0,0,0,0,0,0,-1,12.700536398153133,961.3427734375,36.35049883498241,127.768797143792,1.1238452349451058,0.0,76.41531372070312,0.686687171459198,0
2003,1,6,5,30,0,0,0,0,0,0,-1,12.461453598445416,961.966552734375,36.67204693400639,114.4656839732218,1.1831590667549727,0.0,58.01513671875,0.6902265548706055,0
2003,1,6,6,30,0,0,0,0,0,0,-2,12.27254784778188,962.880126953125,36.75963671932641,101.44928511348506,1.2304100053764815,0.0,57.208839416503906,0.7246479988098145,0
2003,1,6,7,30,2,0,2,9,28,9,-2,14.190518135566606,963.6484375,32.04681377147146,88.86319518304599,1.2626248826284712,0.0,73.26344299316406,0.7493999600410461,0
2003,1,6,8,30,79,442,179,79,442,179,-5,18.259166612430022,964.5563354492188,19.319562620651475,76.94734970459608,1.2818068057787002,0.0,90.29693603515625,0.762938916683197,0
2003,1,6,9,30,116,650,380,116,650,380,-4,22.707190419559993,964.7274169921875,16.30572969475793,66.06926361396526,1.2758759572918472,0.0,125.01385498046875,0.5259995460510254,0
2003,1,6,10,30,138,754,551,138,754,551,0,27.253270258098553,964.368408203125,17.692613338391087,56.84445424620728,1.261384089067251,0.0,217.90859985351562,1.1480252742767334,0
2003,1,6,11,30,150,807,667,150,807,667,2,29.010946472088904,963.154296875,17.7292183300888,50.20323221050261,1.241314176237642,0.0,232.3238983154297,1.7736592292785645,0
2003,1,6,12,30,154,827,716,154,827,716,2,29.77762445692889,962.2459106445312,17.930538161887615,47.25448637197632,1.231991863315937,0.0,241.61546325683594,2.1627330780029297,0
2003,1,6,13,30,152,818,692,152,818,692,3,29.811527481566316,961.3701171875,18.314783083981155,48.6765985925554,1.2346111847950731,0.0,252.20559692382812,2.3772683143615723,0
2003,1,6,14,30,143,779,600,143,779,600,3,29.10200964702085,960.7376098632812,19.211559926354067,54.12521804470812,1.2413353956958104,0.0,260.8130187988281,2.557276487350464,0
2003,1,6,15,30,125,696,447,125,696,447,3,27.649896515127125,960.3525390625,20.897882301596322,62.55326660395316,1.2515171802281397,0.0,268.9449462890625,2.6891322135925293,0
2003,1,6,16,30,95,535,252,95,535,252,3,25.233400748316285,960.8880004882812,23.863892350347815,72.92925158845668,1.250488794220432,0.0,281.596435546875,2.661177635192871,0
2003,1,6,17,30,38,195,57,38,195,57,2,21.57163844315528,961.509765625,28.781984657188808,84.53079763569647,1.2317163915201579,0.0,302.791015625,2.89412784576416,0
2003,1,6,18,30,0,0,0,0,0,0,1,19.765974082947423,962.2093505859375,29.987876120076017,96.91229050967986,1.1915577480350967,0.0,320.693603515625,3.292527198791504,0
2003,1,6,19,30,0,0,0,0,0,0,0,18.26736538655325,962.7850341796875,29.60348969782713,109.79635452603387,1.1445167753471093,0.0,333.5449523925781,3.4383935928344727,0
2003,1,6,20,30,0,0,0,0,0,0,-1,17.02024715958663,963.521240234375,28.25723309902023,123.01273900672929,1.109981065919358,0.0,343.6387939453125,3.421931028366089,0
2003,1,6,21,30,0,0,0,0,0,0,-3,16.090513003391322,963.5557861328125,26.513562761201335,136.4479179219559,1.0992876418868889,0.0,350.7601318359375,3.3857405185699463,0
2003,1,6,22,30,0,0,0,0,0,0,-4,15.39994795245832,962.8652954101562,24.663228256276014,150.0186383632565,1.1049690503728464,0.0,354.77325439453125,3.3737282752990723,0
2003,1,6,23,30,0,0,0,0,0,0,-6,14.827663424155617,962.4688110351562,23.091115723092866,163.6390055888038,1.120304852295185,0.0,356.72265625,3.3789565563201904,0
2003,1,7,0,30,0,0,0,0,0,0,-7,14.31032681869982,962.3224487304688,21.90909831497615,176.69873934158935,1.1384419080954638,0.0,358.14984130859375,3.3674185276031494,0
