Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,22306,-,-,India,24.65,73.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2008,1,1,0,30,0,0,0,0,0,0,-1,13.348221607468247,960.954833984375,36.2651226349807,177.49452167770818,0.6467122459606979,0.0,33.65920639038086,3.4048941135406494,0
2008,1,1,1,30,0,0,0,0,0,0,-1,12.702534636690473,960.446533203125,37.868010308490376,168.08295036749942,0.6529102880419951,0.0,37.620121002197266,3.3220112323760986,0
2008,1,1,2,30,0,0,0,0,0,0,-1,12.1040959984918,959.8204345703125,39.254064040287766,154.4647769064927,0.6555039777215452,0.0,41.438472747802734,3.238586664199829,0
2008,1,1,3,30,0,0,0,0,0,0,-1,11.585838735995765,959.4110107421875,40.31709043328654,140.88152494218252,0.6439299242305254,0.0,43.37363052368164,3.2338385581970215,0
2008,1,1,4,30,0,0,0,0,0,0,-1,11.117947968986925,959.5425415039062,41.20713891266553,127.41796907309632,0.6314098093566908,0.0,44.946075439453125,3.2520956993103027,0
2008,1,1,5,30,0,0,0,0,0,0,-6,9.816682180177509,958.7393798828125,32.09879318685173,114.08986230689703,0.855147691339881,0.0,62.62860107421875,3.189260482788086,0
2008,1,1,6,30,0,0,0,0,0,0,-6,9.502977195583924,959.296875,32.364109700579306,101.12400457974942,0.8458128396075125,0.0,63.4073486328125,3.2211339473724365,0
2008,1,1,7,30,2,0,2,9,25,10,-6,11.121788762742085,960.206298828125,28.380008373213233,88.60304142618445,0.8427829352230147,0.0,62.90435791015625,3.1236729621887207,0
2008,1,1,8,30,97,346,177,89,402,181,-7,14.582736029785224,960.9041137695312,21.735522712951614,76.77231533851209,0.8498455854136527,0.0,62.947120666503906,2.5780985355377197,0
2008,1,1,9,30,133,610,381,133,610,381,-8,19.460926789110147,961.0751342773438,14.79650342654519,66.00836744416198,0.8514073695085953,0.0,67.73937225341797,2.41878604888916,0
2008,1,1,10,30,158,718,550,158,718,550,-7,23.915206817904618,960.7274780273438,11.776596629312234,56.93553515659396,0.8488473318982847,0.0,76.75519561767578,2.2772316932678223,0
2008,1,1,11,30,172,772,664,172,772,664,-5,26.410125136600755,959.52880859375,11.826893300132141,50.484237069664196,0.8371138728884578,0.0,81.91769409179688,1.833044409751892,0
2008,1,1,12,30,177,792,710,177,792,710,-3,27.751147966154065,958.1683349609375,12.237999697466531,47.73592230937018,0.8134719174897618,0.0,86.9502182006836,1.4142400026321411,0
2008,1,1,13,30,174,783,685,174,783,685,-3,28.065848077275746,957.1812133789062,12.762708506223078,49.31603853406581,0.7881820429689518,0.0,86.46946716308594,1.0501279830932617,0
2008,1,1,14,30,163,740,590,163,740,590,-2,27.48316947355613,956.19677734375,13.40892405578385,54.85070337232115,0.7782173796313505,0.0,68.04085540771484,0.7738396525382996,0
2008,1,1,15,30,142,650,434,142,650,434,-3,26.018858436713572,956.210693359375,14.589518200614322,63.30735684051513,0.780332800193896,0.0,41.45487976074219,0.8178524374961853,0
2008,1,1,16,30,104,478,238,104,478,238,-2,23.240962905545587,956.4375,17.474147472049278,73.68080559587624,0.7761481623298181,0.0,28.499889373779297,1.3667441606521606,0
2008,1,1,17,30,27,0,27,34,135,45,-2,19.61946988006713,956.98193359375,21.634546091861186,85.26604210849088,0.7710637561359617,0.0,22.616592407226562,2.3027262687683105,0
2008,1,1,18,30,0,0,0,0,0,0,-3,18.211448289626276,957.744140625,23.098714082788923,97.6264926220687,0.7659149223128822,0.0,23.094802856445312,3.0412333011627197,0
2008,1,1,19,30,0,0,0,0,0,0,-3,16.917088706469542,958.459716796875,24.545313731331024,110.48817794892103,0.760376220620226,0.0,25.390113830566406,3.4625113010406494,0
2008,1,1,20,30,0,0,0,0,0,0,-3,15.619234255080528,959.0060424804688,25.824947108624517,123.68281236921186,0.7517336525642393,0.0,26.115360260009766,3.6548705101013184,0
2008,1,1,21,30,0,0,0,0,0,0,-4,14.496452301813349,959.3896484375,26.915384588926543,137.09821227089563,0.7379191107128902,0.0,26.82785415649414,3.722402811050415,0
2008,1,1,22,30,0,0,0,0,0,0,-4,13.553357608072474,959.4044189453125,27.997239280454473,150.65374725277672,0.7213959536603679,0.0,28.78812026977539,3.7386391162872314,0
2008,1,1,23,30,0,0,0,0,0,0,-4,12.750466144621043,959.18701171875,29.04089388200517,164.27447724395407,0.7048829055563117,0.0,31.424419403076172,3.7052271366119385,0
2008,1,2,0,30,0,0,0,0,0,0,-4,12.037954564038671,958.8966674804688,30.065853104561125,177.4614024770745,0.6904868746482737,0.0,34.48198318481445,3.6294989585876465,0
2008,1,2,1,30,0,0,0,0,0,0,-5,11.396894141344774,958.72265625,30.984821855652473,168.10579105803924,0.6817004465356228,0.0,37.16212463378906,3.5412817001342773,0
2008,1,2,2,30,0,0,0,0,0,0,-5,10.854231099392734,958.7883911132812,31.775565140911677,154.48807559508845,0.6812731303827593,0.0,42.02352523803711,3.5132477283477783,0
2008,1,2,3,30,0,0,0,0,0,0,-5,10.452166167674534,958.464599609375,32.21993830381065,140.90396685389385,0.6836550926617507,0.0,47.622737884521484,3.5645675659179688,0
2008,1,2,4,30,0,0,0,0,0,0,-5,10.319796394219736,958.7277221679688,32.00476509313992,127.43909689038128,0.6798170564059536,0.0,52.356048583984375,3.654547691345215,0
2008,1,2,5,30,0,0,0,0,0,0,-5,10.086918644419484,959.5309448242188,32.20759920127219,114.16894128092807,0.6711896725499852,0.0,55.3984489440918,3.7044990062713623,0
2008,1,2,6,30,0,0,0,0,0,0,-5,9.572841065903617,960.62841796875,33.68172506825241,101.19433706269199,0.6627690585996275,0.0,56.49209213256836,3.7254867553710938,0
2008,1,2,7,30,2,0,2,9,25,10,-5,10.922487029952151,961.9610595703125,31.511561280241484,88.661989246775,0.6560122749077345,0.0,56.612762451171875,3.6541073322296143,0
2008,1,2,8,30,91,391,181,89,409,183,-5,14.406576776919167,962.9822387695312,25.356003062355644,76.81627261398886,0.6533826230409696,0.0,56.835594177246094,3.170145273208618,0
2008,1,2,9,30,134,618,385,134,618,385,-6,19.27415077069861,963.3645629882812,17.304400375107672,66.031948425102,0.6622433877105791,0.0,59.40866470336914,3.2332961559295654,0
2008,1,2,10,30,154,710,542,159,725,555,-7,23.2619920780362,963.2120361328125,12.619787547514552,56.931575617672806,0.6785034296676561,0.0,63.4693603515625,3.6579978466033936,0
2008,1,2,11,30,173,779,669,173,779,669,-6,25.313004734159733,962.2500610351562,12.057759467353907,50.44521538485104,0.6988205048020186,0.0,63.26568603515625,3.51301908493042,0
2008,1,2,12,30,178,797,715,178,797,715,-4,26.218003759747603,961.36328125,12.497207921393517,47.65891755683774,0.7209794022921163,0.0,61.932987213134766,3.2673208713531494,0
2008,1,2,13,30,175,786,689,175,786,689,-4,26.343227582893576,960.455078125,13.195074184340271,49.20774293460039,0.7359351495951312,0.0,60.84172058105469,3.0603396892547607,0
2008,1,2,14,30,164,743,593,164,743,593,-3,26.065812783401554,959.7291870117188,13.801748935323193,54.7237930949741,0.7451773476128591,0.0,57.03841018676758,2.884075880050659,0
2008,1,2,15,30,143,649,436,142,653,437,-3,24.749577400708404,959.3306274414062,14.916871053395466,63.17254608657218,0.7457295073972272,0.0,52.72147750854492,2.8385825157165527,0
2008,1,2,16,30,141,341,238,105,482,241,-4,22.342971156909073,959.4854736328125,16.865087699463174,73.54428767891221,0.7404733675850476,0.0,47.8359489440918,2.866358757019043,0
2008,1,2,17,30,29,0,29,35,141,47,-4,18.69972333721148,959.6824951171875,19.95421285606013,85.13081940611065,0.7311376499225188,0.0,41.04631805419922,3.17569637298584,0
2008,1,2,18,30,0,0,0,0,0,0,-5,17.352069969869092,959.8743286132812,20.31578195105576,97.49382199272304,0.7232983816873654,0.0,38.45795822143555,3.5582587718963623,0
2008,1,2,19,30,0,0,0,0,0,0,-6,16.333986402212986,960.495849609375,20.735395324245758,110.35858919544005,0.7189450971620245,0.0,37.5524787902832,3.747614860534668,0
2008,1,2,20,30,0,0,0,0,0,0,-6,15.382228182759093,960.7905883789062,21.52933443530866,123.55642088047978,0.715743285542708,0.0,36.5485954284668,3.850092887878418,0
2008,1,2,21,30,0,0,0,0,0,0,-6,14.504360699744666,961.4694213867188,22.53309780954968,136.97486996964827,0.7137676686961504,0.0,35.00306701660156,3.9227850437164307,0
2008,1,2,22,30,0,0,0,0,0,0,-6,13.66509611743254,961.411376953125,23.547154626588387,150.53288871256507,0.715823383272149,0.0,34.8093376159668,3.9856886863708496,0
2008,1,2,23,30,0,0,0,0,0,0,-7,12.892145350062151,961.3494873046875,24.385580135389866,164.1539118233718,0.7174764375842693,0.0,36.04056167602539,4.037655830383301,0
2008,1,3,0,30,0,0,0,0,0,0,-7,12.167767286994433,961.2439575195312,24.882491500742805,177.3237161739333,0.7209143618470377,0.0,37.56851577758789,4.067246437072754,0
2008,1,3,1,30,0,0,0,0,0,0,-7,11.521057063499995,961.1259765625,24.72659706511826,168.19555520969146,0.7310650258968225,0.0,39.43511962890625,4.082553863525391,0
2008,1,3,2,30,0,0,0,0,0,0,-9,10.960023562314177,960.9554443359375,23.7010848588983,154.58013735044148,0.7472429013925426,0.0,41.39827346801758,4.148057460784912,0
2008,1,3,3,30,0,0,0,0,0,0,-10,10.453534379079201,961.015625,21.817398575954396,140.99242708824866,0.7660341069387575,0.0,44.475303649902344,4.224669933319092,0
2008,1,3,4,30,0,0,0,0,0,0,-12,9.98776082463479,960.9932861328125,19.721914552456095,127.52196273958947,0.7746732531685063,0.0,48.26243209838867,4.269411563873291,0
2008,1,3,5,30,0,0,0,0,0,0,-13,9.57875629353174,961.385498046875,18.37059077535618,114.24455983554716,0.7757755657949089,0.0,52.02193069458008,4.288601398468018,0
2008,1,3,6,30,0,0,0,0,0,0,-14,9.281295891313619,962.580078125,17.71644221889223,101.26074407011913,0.7754333015290275,0.0,56.20680618286133,4.30583381652832,0
2008,1,3,7,30,2,0,2,9,23,9,-14,10.592039358844715,963.2752685546875,15.743300357872217,88.7164664701988,0.7743258122966391,0.0,60.111328125,4.2242512702941895,0
2008,1,3,8,30,91,389,180,89,403,180,-14,14.148655571554514,963.830810546875,12.199631109334666,76.85511982609543,0.7749378207144785,0.0,63.564361572265625,3.867276668548584,0
2008,1,3,9,30,133,612,382,133,612,382,-15,19.070417433832176,964.135986328125,8.56310608337588,66.0496945840264,0.7796525529064059,0.0,68.89875793457031,3.9679596424102783,0
2008,1,3,10,30,158,720,552,158,720,552,-12,22.9987565483068,964.2471923828125,8.57842343610208,56.921023258011395,0.7901026092476421,0.0,75.93152618408203,4.161405563354492,0
2008,1,3,11,30,172,774,666,172,774,666,-8,25.243985775929616,963.4310913085938,9.805746329943194,50.39897902091627,0.8039670121114126,0.0,79.3185806274414,3.863344192504883,0
2008,1,3,12,30,169,788,701,177,793,713,-6,26.568232338272367,962.2060546875,10.85305248445509,47.57452878600006,0.8201413313731902,0.0,80.41566467285156,3.4839494228363037,0
2008,1,3,13,30,175,782,687,175,782,687,-4,26.9724665278394,961.5213623046875,11.954757539920845,49.09258582253096,0.8399165112150746,0.0,79.4491195678711,3.1174709796905518,0
2008,1,3,14,30,163,738,591,163,738,591,-3,26.527509524788798,960.7632446289062,13.234707338278392,54.59106671359932,0.8617175726978114,0.0,76.5507583618164,2.7904276847839355,0
2008,1,3,15,30,142,649,436,142,649,436,-3,25.174526967790598,960.697998046875,15.113000856860006,63.03309665635608,0.8869053526849101,0.0,70.95384979248047,2.6136205196380615,0
2008,1,3,16,30,137,246,208,105,478,241,-2,22.665798193596913,960.9232788085938,18.028573121991403,73.40419707051947,0.9074950246717437,0.0,58.9866943359375,2.583847761154175,0
2008,1,3,17,30,30,2,31,36,142,48,-3,19.06193279980181,961.3112182617188,21.936467502362934,84.99291327378694,0.9256147883477361,0.0,42.221534729003906,3.052428960800171,0
2008,1,3,18,30,0,0,0,0,0,0,-4,17.852028747416057,961.5745239257812,22.106003941568847,97.35919112918626,0.9384565841047569,0.0,35.01023864746094,3.595062255859375,0
2008,1,3,19,30,0,0,0,0,0,0,-5,16.919610930104795,962.055908203125,21.786077775971943,110.22763253539603,0.9498612850797022,0.0,32.68309020996094,3.8377532958984375,0
2008,1,3,20,30,0,0,0,0,0,0,-5,16.01880729271943,962.4481811523438,21.913582552451945,123.42914229862046,0.9668417044398554,0.0,33.27651596069336,3.874556303024292,0
2008,1,3,21,30,0,0,0,0,0,0,-6,15.198529362284432,962.4390258789062,22.097653114590745,136.85101482020232,0.9942287334317803,0.0,35.20893859863281,3.8304498195648193,0
2008,1,3,22,30,0,0,0,0,0,0,-6,14.48506172290621,962.5968627929688,22.12715557554404,150.41174900563385,1.0309119221754184,0.0,37.60240936279297,3.7503411769866943,0
2008,1,3,23,30,0,0,0,0,0,0,-7,13.869281205950472,962.1958618164062,22.033162191938267,164.03294325644288,1.074541716655659,0.0,40.017940521240234,3.671149492263794,0
2008,1,4,0,30,0,0,0,0,0,0,-8,13.325330713878714,961.8135986328125,21.94837890312911,177.18201508500698,1.120555824426726,0.0,42.836185455322266,3.5949933528900146,0
2008,1,4,1,30,0,0,0,0,0,0,-8,12.863864118958361,961.7210693359375,21.87723858456368,168.28172663794402,1.1631715863709882,0.0,45.962158203125,3.528472900390625,0
2008,1,4,2,30,0,0,0,0,0,0,-8,12.474478633766296,961.229736328125,21.75065656207023,154.6693559447791,1.2037558127925174,0.0,48.48794174194336,3.559154987335205,0
2008,1,4,3,30,0,0,0,0,0,0,-9,12.135050423964799,961.3871459960938,21.589166826124547,141.07796408685974,1.2407218486984095,0.0,49.96031188964844,3.604887008666992,0
2008,1,4,4,30,0,0,0,0,0,0,-9,11.808509340998967,961.5284423828125,21.539155398335154,127.60163349029584,1.2645832739626301,0.0,52.01994705200195,3.656423807144165,0
2008,1,4,5,30,0,0,0,0,0,0,-9,11.49522941442234,962.0364379882812,21.509891663596214,114.31661369271922,1.281134808975492,0.0,54.80989074707031,3.7119102478027344,0
2008,1,4,6,30,0,0,0,0,0,0,-10,11.249537488586157,962.7252197265625,21.509069639071356,101.3231374391206,1.300780874219427,0.0,57.96826934814453,3.756978988647461,0
2008,1,4,7,30,1,0,1,8,20,8,-10,12.715828511395728,963.2479248046875,19.33744862375148,88.76643445546917,1.3137984721164386,0.0,61.058441162109375,3.6761646270751953,0
2008,1,4,8,30,87,385,174,87,385,174,-10,16.152343004342583,964.2785034179688,15.406420426081096,76.88880876460064,1.3231311603952982,0.0,62.31500244140625,3.1970419883728027,0
2008,1,4,9,30,131,593,372,131,593,372,-8,21.053072077561183,964.7913208007812,12.851749223849579,66.06157585731424,1.3173980124643638,0.0,68.17054748535156,3.2181012630462646,0
2008,1,4,10,30,157,701,540,157,701,540,-3,24.854251184895418,964.1992797851562,14.880538864049194,56.9038694245457,1.3106303662535592,0.0,76.9286117553711,3.2020721435546875,0
2008,1,4,11,30,171,756,654,171,756,654,0,27.016070159664082,963.3709106445312,16.311094403627315,50.34554007963348,1.2973598057164746,0.0,81.75028991699219,2.8568689823150635,0
2008,1,4,12,30,176,777,701,176,777,701,0,28.19914582052496,962.6055297851562,17.15931595902421,47.4827876713737,1.272953104742782,0.0,82.93348693847656,2.496607542037964,0
2008,1,4,13,30,173,768,678,173,768,678,1,28.51532791091222,961.5580444335938,18.02733283547486,48.970621770850194,1.2483388006260334,0.0,79.18403625488281,2.127621650695801,0
2008,1,4,14,30,162,726,585,162,726,585,2,27.944013891140912,961.0608520507812,19.32191177714264,54.45260283080824,1.234873251620463,0.0,73.46131896972656,1.833520770072937,0
2008,1,4,15,30,141,638,432,141,638,432,2,26.48568288980772,960.6152954101562,21.29856689691294,62.889105106211616,1.2440864995699807,0.0,67.30158996582031,1.8310734033584595,0
2008,1,4,16,30,104,470,240,104,470,240,2,24.036456004952015,960.684814453125,24.555768101198886,73.26064026269287,1.2558293908972828,0.0,58.07713317871094,2.1593754291534424,0
2008,1,4,17,30,33,11,34,36,142,49,2,20.724317851264345,960.9605102539062,29.143888369122063,84.85244281135024,1.2722074877503495,0.0,45.9696159362793,2.915935516357422,0
2008,1,4,18,30,0,0,0,0,0,0,1,19.343242211495294,961.6199951171875,30.00214960146731,97.22270743346624,1.2860642392378494,0.0,43.48911666870117,3.5362460613250732,0
2008,1,4,19,30,0,0,0,0,0,0,0,18.183938397242287,961.7846069335938,29.95420379993935,110.09540982553587,1.2880011938958011,0.0,46.19424057006836,3.8289523124694824,0
