epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
183,40240.4947336972,40240.4947336972,19686.959889590467,19686.959889590467
184,40206.24429223744,40206.24429223744,13723.551209332192,13723.551209332192
185,40341.162252069065,40341.162252069065,20188.8588220605,20188.8588220605
186,40179.79347263841,40179.79347263841,26663.51590146975,26663.51590146975
187,40127.39268068636,40127.39268068636,19554.443568956907,19554.443568956907
188,40149.36363352597,40149.36363352597,17117.303644049658,17117.303644049658
189,40325.61207280964,40325.61207280964,16356.95943029395,16356.95943029395
190,40235.57978827768,40235.57978827768,18050.063449807363,18050.063449807363
191,40205.765607163245,40205.765607163245,18482.05326501855,18482.05326501855
192,39859.752960901824,39859.752960901824,19126.004628638697,19126.004628638697
193,40187.99586187214,40187.99586187214,17163.209084706763,17163.209084706763
194,39779.77655447346,39779.77655447346,22949.303822417238,22949.303822417238
195,40206.12349725314,40206.12349725314,15088.377559574772,15088.377559574772
196,39878.78831335616,39878.78831335616,18466.98222567066,18466.98222567066
197,39777.53514733162,39777.53514733162,22155.47534068208,22155.47534068208
198,39871.06230825485,39871.06230825485,20654.942601312785,20654.942601312785
199,40141.055084367865,40141.055084367865,20337.828722531394,20337.828722531394
200,39799.311117651254,39799.311117651254,19131.453700235445,19131.453700235445
201,40300.9788991153,40300.9788991153,19934.105535637842,19934.105535637842
202,39663.0965548302,39663.0965548302,24880.591649721748,24880.591649721748
203,39667.46830854024,39667.46830854024,16228.838827054795,16228.838827054795
204,39667.16194884418,39667.16194884418,20785.813525613583,20785.813525613583
205,39751.86551084475,39751.86551084475,17721.57439265839,17721.57439265839
206,39733.389617223176,39733.389617223176,16258.003293111444,16258.003293111444
207,39464.39959688927,39464.39959688927,17927.86556212543,17927.86556212543
208,39493.87448719321,39493.87448719321,17941.685995023545,17941.685995023545
209,39775.044605272546,39775.044605272546,19691.745589861588,19691.745589861588
210,39261.4725715254,39261.4725715254,17365.633534888697,17365.633534888697
211,39690.94135273973,39690.94135273973,21963.34697399401,21963.34697399401
212,39770.21413027968,39770.21413027968,16449.35645869007,16449.35645869007
213,39404.59278235588,39404.59278235588,20724.33476473316,20724.33476473316
214,39548.004659853024,39548.004659853024,20920.04270119863,20920.04270119863
215,39282.22033747146,39282.22033747146,17682.77905161958,17682.77905161958
216,39617.77189462043,39617.77189462043,18631.889195829765,18631.889195829765
217,39546.15759221604,39546.15759221604,18401.40418093607,18401.40418093607
218,39465.45785620006,39465.45785620006,19759.951691370577,19759.951691370577
219,39377.94203945491,39377.94203945491,18527.90302600599,18527.90302600599
220,39365.742089397834,39365.742089397834,22307.62783604452,22307.62783604452
221,39317.79975117723,39317.79975117723,19525.250593072204,19525.250593072204
222,39001.19886647403,39001.19886647403,15060.348211419092,15060.348211419092
223,39028.63480129852,39028.63480129852,19711.94700253282,19711.94700253282
224,38989.98711740154,38989.98711740154,17941.053586080194,17941.053586080194
225,39271.07439265839,39271.07439265839,18982.517230308218,18982.517230308218
226,38738.00893621575,38738.00893621575,21485.618373644407,21485.618373644407
227,38791.12812143265,38791.12812143265,23454.36712507135,23454.36712507135
228,38905.716078945494,38905.716078945494,21002.201684681793,21002.201684681793
229,38438.754624179506,38438.754624179506,16215.644932577055,16215.644932577055
230,38663.30007223887,38663.30007223887,22497.17782801798,22497.17782801798
231,38578.64123590896,38578.64123590896,15756.817875552939,15756.817875552939
232,38343.71733643693,38343.71733643693,15306.236412849601,15306.236412849601
233,38593.33940229024,38593.33940229024,25935.24759649686,25935.24759649686
234,38191.32136486872,38191.32136486872,19062.910521903537,19062.910521903537
235,38590.68157373716,38590.68157373716,21511.348396475456,21511.348396475456
236,38106.27379869435,38106.27379869435,17208.39446882135,17208.39446882135
237,38183.13778449629,38183.13778449629,15368.360926797945,15368.360926797945
238,38340.35025149829,38340.35025149829,15641.403335919664,15641.403335919664
239,38221.619341288526,38221.619341288526,17546.457942039455,17546.457942039455
240,38035.86061911387,38035.86061911387,19595.418156035958,19595.418156035958
241,38165.47868953339,38165.47868953339,16562.512918271976,16562.512918271976
242,37906.41077161815,37906.41077161815,17763.50491625642,17763.50491625642
243,37741.780429509134,37741.780429509134,18009.77738165311,18009.77738165311
244,37576.73783979024,37576.73783979024,19384.98933361872,19384.98933361872
245,38188.13579569777,38188.13579569777,14251.351772081907,14251.351772081907
246,37512.328784960046,37512.328784960046,17814.773932470034,17814.773932470034
247,37580.86515410959,37580.86515410959,17207.201662385844,17207.201662385844
248,37387.87375142694,37387.87375142694,20649.957267587044,20649.957267587044
249,37144.06108643693,37144.06108643693,16477.30949004709,16477.30949004709
250,37064.22386469036,37064.22386469036,17526.93803064355,17526.93803064355
251,37128.55537421518,37128.55537421518,14523.635265054223,14523.635265054223
252,37229.96907998002,37229.96907998002,17761.942333761417,17761.942333761417
253,37086.730049586185,37086.730049586185,16421.645171143693,16421.645171143693
254,36873.58123751427,36873.58123751427,18536.26119702483,18536.26119702483
255,37059.40799800228,37059.40799800228,23755.006430151258,23755.006430151258
256,36601.683794413526,36601.683794413526,22199.020677261702,22199.020677261702
257,36842.20459207334,36842.20459207334,15941.001101419806,15941.001101419806
258,36564.711539490585,36564.711539490585,19139.495988959046,19139.495988959046
259,36396.455394727454,36396.455394727454,16444.67485150899,16444.67485150899
260,36406.11017765411,36406.11017765411,16852.75027646975,16852.75027646975
261,36192.42588381136,36192.42588381136,18410.11664793807,18410.11664793807
262,35888.86970694207,35888.86970694207,14557.750588613013,14557.750588613013
263,35894.52533711473,35894.52533711473,17639.37012164669,17639.37012164669
264,35349.07428563784,35349.07428563784,18917.039069188784,18917.039069188784
265,35255.06720890411,35255.06720890411,17103.366536458332,17103.366536458332
266,35397.572479666094,35397.572479666094,28469.74820740582,28469.74820740582
267,35280.09922142552,35280.09922142552,16815.78187428653,16815.78187428653
268,34670.611528788526,34670.611528788526,15649.776050585046,15649.776050585046
269,34846.145811037386,34846.145811037386,20601.399293664384,20601.399293664384
270,34371.09256831478,34371.09256831478,15747.14008989726,15747.14008989726
271,34143.39594927226,34143.39594927226,19244.66211383419,19244.66211383419
272,34029.507072274544,34029.507072274544,22118.49216966324,22118.49216966324
273,33962.90099707477,33962.90099707477,16047.604206799371,16047.604206799371
274,33388.59573879852,33388.59573879852,18200.981512200342,18200.981512200342
275,33479.66482948059,33479.66482948059,20972.61539936501,20972.61539936501
276,32998.841114619005,32998.841114619005,17108.155971300657,17108.155971300657
277,32754.24646832192,32754.24646832192,17952.469320776258,17952.469320776258
278,32345.963974208047,32345.963974208047,22581.887704230878,22581.887704230878
279,32242.586945276827,32242.586945276827,18609.239476312785,18609.239476312785
280,32635.75344695348,32635.75344695348,16220.199002479309,16220.199002479309
281,31829.69308736444,31829.69308736444,17797.018556917094,17797.018556917094
282,32189.573621218606,32189.573621218606,17377.966324200912,17377.966324200912
283,31546.14647099743,31546.14647099743,18386.997449343606,18386.997449343606
284,31354.03302029823,31354.03302029823,19723.16940014983,19723.16940014983
285,30941.167991045946,30941.167991045946,17919.334818243435,17919.334818243435
286,31115.78712721176,31115.78712721176,15520.209156053796,15520.209156053796
287,30595.839656464042,30595.839656464042,16937.14634836972,16937.14634836972
288,30382.736446293522,30382.736446293522,19163.051280679225,19163.051280679225
289,30446.90447078339,30446.90447078339,15959.798600706335,15959.798600706335
290,30061.85244541952,30061.85244541952,16421.86244403717,16421.86244403717
291,29646.09267979452,29646.09267979452,14492.038101544664,14492.038101544664
292,29440.709465967466,29440.709465967466,16519.75746914241,16519.75746914241
293,29183.690648187785,29183.690648187785,17882.899653743934,17882.899653743934
294,29117.99171259632,29117.99171259632,17341.272552350885,17341.272552350885
295,29022.332686750855,29022.332686750855,17816.825999081408,17816.825999081408
296,28481.49824307934,28481.49824307934,18347.20074267801,18347.20074267801
297,28366.132981949202,28366.132981949202,16603.005406767265,16603.005406767265
298,28443.90635256136,28443.90635256136,17939.58683379709,17939.58683379709
299,27951.743770512272,27951.743770512272,16707.4326171875,16707.4326171875
300,28130.7109375,28130.7109375,16945.10290025685,16945.10290025685
301,27502.593522581337,27502.593522581337,17808.750176137986,17808.750176137986
302,28065.2461784746,28065.2461784746,15997.753279733875,15997.753279733875
303,26989.116358090752,26989.116358090752,16528.35521011701,16528.35521011701
304,27068.386785637842,27068.386785637842,17290.301648562356,17290.301648562356
305,26752.093123483875,26752.093123483875,21311.442971425513,21311.442971425513
306,27024.926191495433,27024.926191495433,17306.385528146406,17306.385528146406
307,26492.696538777112,26492.696538777112,16254.190951412671,16254.190951412671
308,26454.115194242295,26454.115194242295,16423.505279680365,16423.505279680365
309,26001.52565817637,26001.52565817637,16362.703368025828,16362.703368025828
310,26126.010162492865,26126.010162492865,16998.57910602169,16998.57910602169
311,26024.886984071774,26024.886984071774,16623.08353399686,16623.08353399686
312,25704.73890107734,25704.73890107734,20701.62625749144,20701.62625749144
313,25603.052154680365,25603.052154680365,17497.44851865725,17497.44851865725
314,25668.688846675228,25668.688846675228,17834.34539767052,17834.34539767052
315,25434.78339709974,25434.78339709974,18319.239634614012,18319.239634614012
316,25159.1756965254,25159.1756965254,17218.07055552583,17218.07055552583
317,25044.87882598459,25044.87882598459,17274.849658426083,17274.849658426083
318,24937.15677172517,24937.15677172517,20008.59391499001,20008.59391499001
319,25019.96635987443,25019.96635987443,14976.962186073059,14976.962186073059
320,24547.459185038526,24547.459185038526,15456.407157445063,15456.407157445063
321,24470.244294467037,24470.244294467037,15997.787084849459,15997.787084849459
322,24777.38707994435,24777.38707994435,15437.962723405393,15437.962723405393
323,24238.487295769122,24238.487295769122,16413.884255047804,16413.884255047804
324,24230.338031089468,24230.338031089468,15259.253674372147,15259.253674372147
325,23994.16943359375,23994.16943359375,14626.243890910388,14626.243890910388
326,23965.315144299373,23965.315144299373,15988.249547392266,15988.249547392266
327,23755.019045198344,23755.019045198344,16196.060397492152,16196.060397492152
328,23613.97089487015,23613.97089487015,16418.21511130137,16418.21511130137
329,23831.761290667808,23831.761290667808,14978.543182791096,14978.543182791096
330,23238.165852864582,23238.165852864582,14925.82688980451,14925.82688980451
331,23411.598490118435,23411.598490118435,16056.425857056222,16056.425857056222
332,23202.972778877713,23202.972778877713,14850.436349529109,14850.436349529109
333,23009.207590878283,23009.207590878283,14907.373265375285,14907.373265375285
334,22845.486185430935,22845.486185430935,15444.01153146404,15444.01153146404
335,22952.723779965752,22952.723779965752,16213.3361069492,16213.3361069492
336,22742.384123501713,22742.384123501713,13787.036424889413,13787.036424889413
