epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
400,10690.126903263154,10690.126903263154,11515.565798178704,11515.565798178704
401,10668.803662899867,10668.803662899867,11389.018659883834,11389.018659883834
402,10631.284830931858,10631.284830931858,11346.48916903409,11346.48916903409
403,10655.684970423412,10655.684970423412,11922.775071691605,11922.775071691605
404,11016.118776390294,11016.118776390294,11593.444104566372,11593.444104566372
405,10753.208531361885,10753.208531361885,11782.882886684698,11782.882886684698
406,10951.197090500467,10951.197090500467,11419.122107100813,11419.122107100813
407,10640.370686342232,10640.370686342232,12388.29810087173,12388.29810087173
408,10754.978099096163,10754.978099096163,11335.294558552401,11335.294558552401
409,10606.57553400821,10606.57553400821,12203.823728644536,12203.823728644536
410,10783.191160589196,10783.191160589196,11349.01518202006,11349.01518202006
411,10652.483817398623,10652.483817398623,11429.465995132998,11429.465995132998
412,10650.41957953086,10650.41957953086,17236.88911181458,17236.88911181458
413,10995.395229923917,10995.395229923917,12114.797002390937,12114.797002390937
414,10670.367754830519,10670.367754830519,11485.697808632667,11485.697808632667
415,10731.295254185963,10731.295254185963,11174.414512472758,11174.414512472758
416,10561.59843093283,10561.59843093283,11874.745931699,11874.745931699
417,10713.41092606826,10713.41092606826,11952.333670306176,11952.333670306176
418,10740.299610712756,10740.299610712756,11516.879766366847,11516.879766366847
419,10676.870871195906,10676.870871195906,13244.311159810866,13244.311159810866
420,10619.306228352661,10619.306228352661,12358.93133810953,12358.93133810953
421,10609.907914291134,10609.907914291134,11416.802859941723,11416.802859941723
422,10894.504121203203,10894.504121203203,11334.34516315769,11334.34516315769
423,10649.440379217582,10649.440379217582,11126.996578838876,11126.996578838876
424,10792.003760920961,10792.003760920961,11217.895358835032,11217.895358835032
425,10714.841229544481,10714.841229544481,11565.032640659052,11565.032640659052
426,10645.576562256772,10645.576562256772,11474.7945628089,11474.7945628089
427,10761.418291939894,10761.418291939894,11510.021447890722,11510.021447890722
428,10727.283068741244,10727.283068741244,12321.306620862682,12321.306620862682
429,10833.472913768193,10833.472913768193,11976.139010874747,11976.139010874747
430,10514.500646987857,10514.500646987857,11963.7203747665,11963.7203747665
431,10814.036058627802,10814.036058627802,11659.540358908002,11659.540358908002
432,10586.522713287088,10586.522713287088,11525.362348468634,11525.362348468634
433,10795.382965125895,10795.382965125895,11483.910650307927,11483.910650307927
434,10601.418150563317,10601.418150563317,11750.40627097846,11750.40627097846
435,10572.709428875116,10572.709428875116,12252.552821937266,12252.552821937266
436,10675.923085669949,10675.923085669949,12054.347465315614,12054.347465315614
437,10536.714681394964,10536.714681394964,12872.279080401619,12872.279080401619
438,10972.924806511714,10972.924806511714,11228.436621032943,11228.436621032943
439,10813.846707050709,10813.846707050709,11188.96325668392,11188.96325668392
440,10607.322953961706,10607.322953961706,12038.554617571801,12038.554617571801
441,10753.712928021385,10753.712928021385,11595.766994680593,11595.766994680593
442,10518.162415538896,10518.162415538896,11901.536593426506,11901.536593426506
443,10627.950732239453,10627.950732239453,12237.373408981457,12237.373408981457
444,10662.988967458457,10662.988967458457,14679.101674385118,14679.101674385118
445,10700.185604641772,10700.185604641772,11222.187275925728,11222.187275925728
446,10804.797634785084,10804.797634785084,11480.394998780817,11480.394998780817
447,10690.961305991204,10690.961305991204,12024.156001754895,12024.156001754895
448,10702.256886711453,10702.256886711453,11564.9456058944,11564.9456058944
449,10548.763777679405,10548.763777679405,11663.694879857274,11663.694879857274
450,10555.618995295961,10555.618995295961,11919.566280075207,11919.566280075207
451,10638.457755462912,10638.457755462912,12811.135560374183,12811.135560374183
452,10700.797860379535,10700.797860379535,11975.803786034305,11975.803786034305
453,10621.359181025256,10621.359181025256,11333.688451935612,11333.688451935612
454,10624.20291825576,10624.20291825576,12085.26676710991,12085.26676710991
455,10649.744537999592,10649.744537999592,11604.431850713632,11604.431850713632
456,10513.250806910608,10513.250806910608,13406.170689260975,13406.170689260975
457,10811.030290463495,10811.030290463495,11585.005077091279,11585.005077091279
458,10821.609482932656,10821.609482932656,11721.85353873171,11721.85353873171
459,10468.860058472135,10468.860058472135,11198.642084675144,11198.642084675144
460,10575.42061690049,10575.42061690049,11227.4804994576,11227.4804994576
461,10704.684036425902,10704.684036425902,11665.308698338264,11665.308698338264
462,10714.88898411961,10714.88898411961,11321.026841179075,11321.026841179075
463,10470.207732356203,10470.207732356203,11028.983207807149,11028.983207807149
464,10622.567278832308,10622.567278832308,11791.33395640372,11791.33395640372
465,10526.08495880925,10526.08495880925,11495.912054040513,11495.912054040513
466,10547.126296408002,10547.126296408002,11124.974857468089,11124.974857468089
467,10701.157190078222,10701.157190078222,11368.48835877909,11368.48835877909
468,10537.119128463573,10537.119128463573,11076.17773923957,11076.17773923957
469,10698.772039240057,10698.772039240057,11365.699749900275,11365.699749900275
470,10538.014492163176,10538.014492163176,11502.78591421087,11502.78591421087
471,10561.547801700654,10561.547801700654,11440.482616457815,11440.482616457815
472,10656.435250136208,10656.435250136208,11488.049564195302,11488.049564195302
473,10951.520825225716,10951.520825225716,11344.360716709312,11344.360716709312
474,10389.60935554172,10389.60935554172,11124.429707566353,11124.429707566353
475,10973.669650675203,10973.669650675203,11275.452308664286,11275.452308664286
476,10523.951393212952,10523.951393212952,11037.193817252686,11037.193817252686
477,10673.278068875019,10673.278068875019,11686.481393018368,11686.481393018368
478,11149.008314158818,11149.008314158818,15413.000960448611,15413.000960448611
479,10481.076654075538,10481.076654075538,13081.84029433083,13081.84029433083
480,11085.967846710091,11085.967846710091,11438.64932467602,11438.64932467602
481,10509.174211209916,10509.174211209916,11725.1860372845,11725.1860372845
482,10514.760354846085,10514.760354846085,11889.345498509008,11889.345498509008
483,10584.168280690574,10584.168280690574,11516.896541229666,11516.896541229666
484,10495.987279148505,10495.987279148505,11650.609315713049,11650.609315713049
485,10790.285247460693,10790.285247460693,11723.570117005078,11723.570117005078
486,10554.410937013543,10554.410937013543,13276.268398717213,13276.268398717213
487,10513.89984153662,10513.89984153662,11433.868379775791,11433.868379775791
488,10584.079362425085,10584.079362425085,11606.162678377714,11606.162678377714
489,10669.082327988792,10669.082327988792,12471.873906383777,12471.873906383777
490,10502.749285212192,10502.749285212192,11150.547191197073,11150.547191197073
491,10528.519626109122,10528.519626109122,11835.971406359453,11835.971406359453
492,10696.275379071645,10696.275379071645,11168.819364212815,11168.819364212815
493,10577.161708960051,10577.161708960051,11428.261357555652,11428.261357555652
494,10657.601898155355,10657.601898155355,11997.376811140353,11997.376811140353
495,10619.861081856125,10619.861081856125,11763.160640274751,11763.160640274751
496,10508.71182528409,10508.71182528409,11660.91822170766,11660.91822170766
497,10519.574346444972,10519.574346444972,11201.540420627238,11201.540420627238
498,10528.123922497665,10528.123922497665,11755.93005067058,11755.93005067058
499,10469.458792832542,10469.458792832542,11429.5043574389,11429.5043574389
