epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
67,36601.731142492994,36601.731142492994,37535.85494945711,37535.85494945711
68,36988.86637268447,36988.86637268447,41309.4204642746,41309.4204642746
69,37089.362850735524,37089.362850735524,37870.52609355542,37870.52609355542
70,36897.746468321915,36897.746468321915,40111.106142492994,40111.106142492994
71,36583.71626906912,36583.71626906912,39512.95345822307,39512.95345822307
72,36840.223295941,36840.223295941,38465.94596131207,38465.94596131207
73,36640.279853868306,36640.279853868306,41396.361519059385,41396.361519059385
74,36899.27290726183,36899.27290726183,39015.38138170824,39015.38138170824
75,36544.44949116594,36544.44949116594,39900.61860856262,39900.61860856262
76,36334.02505740193,36334.02505740193,44463.08317746439,44463.08317746439
77,36419.96296845812,36419.96296845812,39130.266758444894,39130.266758444894
78,36749.3719304561,36749.3719304561,41345.05391524945,41345.05391524945
79,36881.608059133716,36881.608059133716,45055.592639661816,45055.592639661816
80,35975.20468652709,35975.20468652709,39524.115702589894,39524.115702589894
81,36427.590629378115,36427.590629378115,37846.91184547206,37846.91184547206
82,36609.02753833281,36609.02753833281,45737.88588082776,45737.88588082776
83,36206.982312422166,36206.982312422166,37573.224935301216,37573.224935301216
84,36031.56203786581,36031.56203786581,42400.089928879985,42400.089928879985
85,36154.86563813434,36154.86563813434,37376.964771997584,37376.964771997584
86,36183.94683267824,36183.94683267824,38535.76443926097,38535.76443926097
87,36483.67501994474,36483.67501994474,37462.14631411504,37462.14631411504
88,36741.47762297634,36741.47762297634,38414.25834942696,38414.25834942696
89,35901.63782300747,35901.63782300747,37312.98610678705,37312.98610678705
90,35989.595194777394,35989.595194777394,38564.40747161523,38564.40747161523
91,35912.202475579856,35912.202475579856,37399.44476158741,37399.44476158741
92,36105.83527348615,36105.83527348615,36852.374592592234,36852.374592592234
93,36151.26932207347,36151.26932207347,38693.36956870719,38693.36956870719
94,36100.86801447696,36100.86801447696,36793.651271112234,36793.651271112234
95,35715.44456092388,35715.44456092388,38263.28507902494,38263.28507902494
96,36095.83268310243,36095.83268310243,38566.22223728888,38566.22223728888
97,36035.65982302693,36035.65982302693,38910.953544569194,38910.953544569194
98,35971.773041037515,35971.773041037515,42406.700980940615,42406.700980940615
99,35950.98116681584,35950.98116681584,38114.08936945439,38114.08936945439
100,35928.201203494704,35928.201203494704,38223.727681351185,38223.727681351185
101,35745.54929755604,35745.54929755604,37198.77932971085,37198.77932971085
102,35696.4926788216,35696.4926788216,38465.4122322054,38465.4122322054
103,36171.92035725405,36171.92035725405,36285.930142337325,36285.930142337325
104,35985.09040804016,35985.09040804016,36679.871547371185,36679.871547371185
105,35800.543630331566,35800.543630331566,37020.64807569758,37020.64807569758
106,35728.93103985056,35728.93103985056,36359.12450259768,36359.12450259768
107,35794.313803704856,35794.313803704856,36496.21204418976,36496.21204418976
108,35584.998730347135,35584.998730347135,35739.58858017785,35739.58858017785
109,35659.347108985836,35659.347108985836,37020.95837508756,37020.95837508756
110,35618.172431993306,35618.172431993306,36754.51832970112,36754.51832970112
111,35656.633588398974,35656.633588398974,39758.9728532651,39758.9728532651
112,35991.45006761753,35991.45006761753,36548.55373039578,36548.55373039578
113,35460.70869979764,35460.70869979764,38945.48189406912,38945.48189406912
114,35736.683163235524,35736.683163235524,39961.51411698319,39961.51411698319
115,36070.326638873754,36070.326638873754,37701.139126712325,37701.139126712325
116,35660.68656843478,35660.68656843478,36825.99892553802,36825.99892553802
117,36116.37071188122,36116.37071188122,37031.14827271268,37031.14827271268
118,35658.301454992994,35658.301454992994,39830.39785983227,39830.39785983227
119,35775.30666738014,35775.30666738014,36082.508862031056,36082.508862031056
120,35789.18635925825,35789.18635925825,37915.23631717972,37915.23631717972
121,35652.452419637295,35652.452419637295,38837.70941975405,38837.70941975405
122,35979.59715033468,35979.59715033468,38267.646210134844,38267.646210134844
123,35715.656622139635,35715.656622139635,40298.420341444194,40298.420341444194
124,35770.181934931505,35770.181934931505,40721.34658117995,40721.34658117995
