Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,22306,-,-,India,24.65,73.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2013,1,1,0,30,0,0,0,0,0,0,-9,8.709143943387176,962.4682006835938,26.90858293549716,177.52477760649276,0.42262381033972896,0.0,25.59856414794922,4.075441360473633,0
2013,1,1,1,30,0,0,0,0,0,0,-10,8.05731402867059,962.344482421875,26.03488614475282,168.06044844515992,0.4256113640107467,0.0,26.46670150756836,4.108760356903076,0
2013,1,1,2,30,0,0,0,0,0,0,-10,7.382313077824392,962.4126586914062,26.387248785119375,154.44190322837582,0.43177100112344047,0.0,26.70983123779297,3.9575276374816895,0
2013,1,1,3,30,0,0,0,0,0,0,-10,6.7902545684688675,962.3496704101562,27.454413952476663,140.85939471268324,0.4375279862645931,0.0,28.35335922241211,3.771458387374878,0
2013,1,1,4,30,0,0,0,0,0,0,-10,6.361903767065542,962.387939453125,28.92364644003134,127.39697943948977,0.4528059902472049,0.0,32.00892639160156,3.6095991134643555,0
2013,1,1,5,30,0,0,0,0,0,0,-3,11.464979961463257,955.8095703125,35.83796200930827,114.14961308308031,1.4286251674024668,0.0,65.02366638183594,2.7440602779388428,0
2013,1,1,6,30,0,0,0,0,0,0,-3,11.236223349416662,956.3665161132812,36.256062700766584,101.17694137556597,1.4197806033036044,0.0,67.35008239746094,2.6589627265930176,0
2013,1,1,7,30,2,0,2,9,19,10,-3,12.810231697787003,957.1176147460938,32.7494407315956,88.64716063036278,1.3981429840754838,0.0,70.24755859375,2.3635852336883545,0
2013,1,1,8,30,84,413,178,84,413,178,-2,16.221632325696305,957.5179443359375,26.64155685262079,76.80476997270242,1.3670212665790968,0.0,73.78728485107422,1.877302885055542,0
2013,1,1,9,30,123,625,377,123,625,377,0,21.30173011814685,958.0550537109375,24.8672142926212,66.02503815740191,1.3295339207138248,0.0,92.64122772216797,1.408253788948059,0
2013,1,1,10,30,145,733,545,145,733,545,4,25.728694363955356,957.5779418945312,26.355347245455256,56.930934514025495,1.2825224332255512,0.0,141.9576416015625,0.9278558492660522,0
2013,1,1,11,30,157,788,659,157,788,659,6,27.99961094197738,956.4940185546875,26.24515766883013,50.45265260031399,1.2288457272048623,0.0,199.3134765625,1.0718622207641602,0
2013,1,1,12,30,162,808,706,162,808,706,7,29.11069934491593,955.4955444335938,24.885469981254484,47.675248054348344,1.193544092247604,0.0,225.1046142578125,1.4825396537780762,0
2013,1,1,13,30,159,798,681,159,798,681,6,29.392729321829506,954.2844848632812,23.372872369541035,49.231570447310276,1.1709686118516467,0.0,237.7177734375,1.8068656921386719,0
2013,1,1,14,30,150,757,587,150,757,587,5,28.811979011941503,953.8735961914062,22.747005425890595,54.75225247603382,1.1445611360004677,0.0,245.99066162109375,2.041182518005371,0
2013,1,1,15,30,131,670,433,131,670,433,4,27.36418704903764,954.0219116210938,23.410678962485353,63.203138252812494,1.1231085622284345,0.0,251.94070434570312,2.1350913047790527,0
2013,1,1,16,30,98,498,239,98,498,239,4,24.858631925546774,954.2012329101562,26.108193360127053,73.57552808535084,1.0931169221372556,0.0,259.53802490234375,2.0407090187072754,0
2013,1,1,17,30,24,0,24,35,141,47,3,21.229030173627677,954.5010986328125,31.797449396686662,85.16197266667977,1.0618507830656456,0.0,277.59185791015625,1.9687414169311523,0
2013,1,1,18,30,0,0,0,0,0,0,3,19.699028837793094,955.2890625,34.18605868883673,97.52452538186837,1.043251921730805,0.0,303.0980529785156,2.1349635124206543,0
2013,1,1,19,30,0,0,0,0,0,0,3,18.350624570430284,956.2965698242188,36.84625459266496,110.38870962275912,1.0343646292330209,0.0,327.1183166503906,2.376776933670044,0
2013,1,1,20,30,0,0,0,0,0,0,3,17.06377682096229,956.7847290039062,40.27487365175772,123.58590937364175,1.0192757241237325,0.0,348.0356750488281,2.687091112136841,0
2013,1,1,21,30,0,0,0,0,0,0,3,15.86765018692654,957.0026245117188,44.36238881144929,137.0037422552822,1.0003649558618948,0.0,2.987640380859375,3.0474624633789062,0
2013,1,1,22,30,0,0,0,0,0,0,4,14.697741358294309,956.717529296875,49.18837240056702,150.5612547348487,0.9932653112130625,0.0,15.645782470703125,3.272764205932617,0
2013,1,1,23,30,0,0,0,0,0,0,4,13.546095428896365,956.5259399414062,54.70011464365603,164.1822286454987,0.9888052412663925,0.0,25.709060668945312,3.3976426124572754,0
2013,1,2,0,30,0,0,0,0,0,0,4,12.509239884894498,956.5817260742188,58.505195941103125,177.3550870654816,0.982276503600448,0.0,32.18952941894531,3.509707450866699,0
2013,1,2,1,30,0,0,0,0,0,0,3,11.682003090417766,956.5608520507812,57.971989412591455,168.17393273994816,0.9755440644128508,0.0,34.37779998779297,3.6334686279296875,0
2013,1,2,2,30,0,0,0,0,0,0,2,10.980983245151094,956.4075317382812,54.664332927177114,154.55796827423927,0.9703132954149862,0.0,33.78437042236328,3.622783660888672,0
2013,1,2,3,30,0,0,0,0,0,0,0,10.409453832436213,956.1984252929688,50.85199612536388,140.9710308800255,0.9607743184131549,0.0,32.419715881347656,3.5732312202453613,0
2013,1,2,4,30,0,0,0,0,0,0,0,9.929684657214523,956.4575805664062,49.089477560889996,127.50178428405619,0.9342295183841254,0.0,30.842960357666016,3.525359630584717,0
2013,1,2,5,30,0,0,0,0,0,0,0,9.508206530778864,957.0543823242188,48.62062009921718,114.2259698233233,0.8925613502586464,0.0,30.722915649414062,3.4657773971557617,0
2013,1,2,6,30,0,0,0,0,0,0,-1,9.113329596065626,957.61865234375,48.21457614796605,101.24418506940029,0.8465843838161077,0.0,31.700698852539062,3.3790664672851562,0
2013,1,2,7,30,2,0,2,10,20,10,-1,10.41987320175383,958.345458984375,42.992543535611226,88.702568037646,0.7983854955578934,0.0,33.35795974731445,3.0868330001831055,0
2013,1,2,8,30,85,431,183,85,431,183,-2,13.922325028503451,959.3297729492188,33.19818914726865,76.84470001506145,0.745679237946286,0.0,38.52229309082031,2.53554105758667,0
2013,1,2,9,30,120,647,383,125,648,388,-2,18.88627087910328,960.06396484375,23.055632107411878,66.0440228333308,0.6979684133216009,0.0,47.414794921875,2.5403342247009277,0
2013,1,2,10,30,138,754,550,147,757,561,0,22.86316005718254,959.9111328125,20.820028955193944,56.921782074220225,0.660576585651497,0.0,54.20332717895508,2.2309868335723877,0
2013,1,2,11,30,150,803,662,160,812,678,0,25.15073643698804,958.8212280273438,19.6094503572171,50.40794906730581,0.6308497022805084,0.0,55.651790618896484,1.8171310424804688,0
2013,1,2,12,30,164,833,726,164,833,726,0,26.417227556165415,958.0636596679688,18.201645348397232,47.59242976772173,0.6098793555570589,0.0,51.90530776977539,1.5171773433685303,0
2013,1,2,13,30,162,823,701,162,823,701,0,26.76396566252828,957.4631958007812,17.255102795346858,49.117874788225016,0.5972940107582927,0.0,42.69743728637695,1.4071071147918701,0
2013,1,2,14,30,152,782,606,152,782,606,0,26.207286191818355,956.8488159179688,17.009652401210836,54.62076626664749,0.5875019380064183,0.0,30.341854095458984,1.384094476699829,0
2013,1,2,15,30,133,696,449,133,696,449,-1,24.787872250126668,956.680908203125,17.647857127405793,63.064677966815985,0.5734559673550458,0.0,21.267356872558594,1.3958051204681396,0
2013,1,2,16,30,138,374,245,101,524,250,-1,22.179931361715376,957.0439453125,19.969434935427618,73.43619711612246,0.554625484394578,0.0,18.331947326660156,1.6042401790618896,0
2013,1,2,17,30,26,0,26,38,158,51,-2,18.413181989316286,957.4485473632812,24.48827154867121,85.02462838518386,0.5293287765048457,0.0,21.277694702148438,2.269688367843628,0
2013,1,2,18,30,0,0,0,0,0,0,-2,16.959923954967167,958.1513671875,25.544817058955232,97.39031509499338,0.5041976999650727,0.0,25.049217224121094,2.833486795425415,0
2013,1,2,19,30,0,0,0,0,0,0,-3,15.654307285475682,958.933349609375,26.409949613295126,110.25804720985364,0.48559706275581177,0.0,28.276634216308594,3.1295344829559326,0
2013,1,2,20,30,0,0,0,0,0,0,-4,14.394692092947196,959.4555053710938,27.159036655695374,123.45882264129168,0.47032582866413447,0.0,31.186748504638672,3.281801223754883,0
2013,1,2,21,30,0,0,0,0,0,0,-4,13.276790174087466,959.7317504882812,27.787232663193084,136.8799995077858,0.46207597191243066,0.0,33.41041564941406,3.370973587036133,0
2013,1,2,22,30,0,0,0,0,0,0,-5,12.271156456983533,959.9401245117188,28.39807756936392,150.4401787687127,0.4552473388031391,0.0,35.82084274291992,3.3596315383911133,0
2013,1,2,23,30,0,0,0,0,0,0,-5,11.362478239058134,959.5597534179688,29.24752204462201,164.06135126355824,0.4483609570409972,0.0,39.33206558227539,3.293550729751587,0
2013,1,3,0,30,0,0,0,0,0,0,-6,10.571424979625817,959.356201171875,30.379371780791452,177.21424402463913,0.4395592940620656,0.0,44.89023971557617,3.2417588233947754,0
2013,1,3,1,30,0,0,0,0,0,0,-6,9.853851707344404,958.74755859375,31.870376239283697,168.26088694135467,0.4307457781391504,0.0,51.9518928527832,3.234189033508301,0
2013,1,3,2,30,0,0,0,0,0,0,-6,9.252162831856879,958.588623046875,33.4003615817539,154.64779892445296,0.4265799536456871,0.0,55.657371520996094,3.2992939949035645,0
2013,1,3,3,30,0,0,0,0,0,0,-5,8.689625458770536,958.3270874023438,34.859585398539856,141.0571944037215,0.42740257026243145,0.0,56.29707336425781,3.3090744018554688,0
2013,1,3,4,30,0,0,0,0,0,0,-5,8.186072928127032,958.4224243164062,36.18707807747336,127.58213828069556,0.4313898238565049,0.0,57.55336380004883,3.2535176277160645,0
2013,1,3,5,30,0,0,0,0,0,0,-5,7.734033275746015,958.6371459960938,37.44255189979674,114.29878488528844,0.4330361525054201,0.0,59.071258544921875,3.149709701538086,0
2013,1,3,6,30,0,0,0,0,0,0,-5,7.393697721558169,959.5686645507812,38.54354719810945,101.30743462356276,0.4352042641655812,0.0,59.967193603515625,3.005920886993408,0
2013,1,3,7,30,2,0,2,10,21,10,-5,9.29294895018154,960.5073852539062,33.734906124876595,88.75345980807661,0.4361823711150953,0.0,61.036434173583984,2.7730844020843506,0
2013,1,3,8,30,86,428,184,87,447,188,-6,13.06424153326094,961.2230224609375,25.940891333774662,76.87948135888733,0.4355371622386932,0.0,66.3380355834961,2.185232400894165,0
2013,1,3,9,30,117,663,387,126,664,396,-5,18.07767691529216,961.5090942382812,19.233400181810502,66.05714933071334,0.43811555199268337,0.0,79.70603942871094,1.8688995838165283,0
2013,1,3,10,30,136,766,555,149,771,570,-3,22.752575526762598,961.1197509765625,16.72446603457686,56.90603100677009,0.44397115990186786,0.0,106.34169006347656,1.6874537467956543,0
2013,1,3,11,30,150,804,663,161,824,687,-3,25.289423662321155,960.0560913085938,14.890134037528679,50.356041231059734,0.45712316236236755,0.0,123.2304458618164,1.4744840860366821,0
2013,1,3,12,30,150,836,715,165,841,734,-3,26.749268392878946,958.8876953125,13.439119679847908,47.50225336822345,0.4805548910450812,0.0,130.4290313720703,1.376712679862976,0
2013,1,3,13,30,148,826,690,163,830,708,-3,27.347828197963224,957.8956909179688,12.693737177043648,48.99736174005478,0.5105968008910412,0.0,128.67909240722656,1.2267608642578125,0
2013,1,3,14,30,140,786,597,153,786,610,-4,26.958171229018603,957.1895751953125,12.809438411069376,54.48352725463274,0.5422587685227268,0.0,125.31211853027344,0.9879711866378784,0
2013,1,3,15,30,134,698,452,134,698,452,-4,25.49060070057726,956.9180908203125,13.932577510829391,62.9216568456276,0.5682881016489353,0.0,122.08488464355469,0.8362017273902893,0
2013,1,3,16,30,139,381,249,101,525,252,-3,22.450251511927604,957.256591796875,18.02556138419429,73.29338019678454,0.5888871818382632,0.0,98.80107879638672,0.810563325881958,0
2013,1,3,17,30,28,0,28,38,161,53,-3,18.87829105313392,957.8952026367188,21.46584533685171,84.88469821022377,0.605263476264994,0.0,65.76727294921875,1.276282548904419,0
